
36,36,3,77,390,140,175,97,UP;76;83;175;2147483647,DOWN;null,RIGHT;111;27;175;2147483647,LEFT;null,,36,RIGHT,,36,9,1
42,42,3,65,540,220,95,76,UP;75;71;95;2147483647,DOWN;null,RIGHT;null,LEFT;64;40;95;2147483647,,42,UP,,42,-15,1
41,41,3,68,540,204,111,68,UP;67;19;111;2147483647,DOWN;107;83;111;2147483647,RIGHT;null,LEFT;null,,41,UP,,41,32,1
44,44,3,44,540,228,87,84,UP;43;40;87;2147483647,DOWN;115;87;87;2147483647,RIGHT;null,LEFT;null,,44,UP,,44,-50,1
39,39,3,56,500,188,127,84,UP;71;83;127;2147483647,DOWN;103;19;127;2147483647,RIGHT;55;39;127;2147483647,LEFT;null,,39,RIGHT,,39,4,1
47,47,3,80,540,276,39,105,UP;140;80;39;2147483647,DOWN;111;63;39;2147483647,RIGHT;79;83;39;2147483647,LEFT;null,,47,RIGHT,,47,35,1
45,45,3,24,540,252,63,81,UP;23;71;63;2147483647,DOWN;null,RIGHT;132;40;63;2147483647,LEFT;null,,45,RIGHT,,45,-52,1
43,43,3,72,540,228,87,84,UP;71;63;87;2147483647,DOWN;null,RIGHT;79;19;87;2147483647,LEFT;92;39;87;2147483647,,43,RIGHT,,43,-3,1
49,49,3,52,540,300,15,89,UP;75;111;15;2147483647,DOWN;null,RIGHT;51;63;15;2147483647,LEFT;null,,49,RIGHT,,49,17,1
46,46,3,68,540,260,55,89,UP;67;71;55;2147483647,DOWN;115;87;55;2147483647,RIGHT;67;39;55;2147483647,LEFT;null,,46,RIGHT,,46,19,1
51,51,3,94,540,302,13,91,UP;93;40;13;2147483647,DOWN;105;72;13;2147483647,RIGHT;null,LEFT;null,,51,UP,,51,18,1
48,48,3,36,540,300,15,89,UP;35;63;15;2147483647,DOWN;115;75;15;2147483647,RIGHT;67;19;15;2147483647,LEFT;null,,48,RIGHT,,48,-7,1
52,52,3,52,540,308,7,97,UP;51;39;7;2147483647,DOWN;99;75;7;2147483647,RIGHT;null,LEFT;null,,52,DOWN,,52,29,1
53,53,3,80,490,225,161,51,UP;null,DOWN;137;79;161;2147483647,RIGHT;89;39;161;2147483647,LEFT;79;24;161;2147483647,,53,DOWN,,53,-35,1
