
42,42,2,169,1190,419,163,120,UP;null,DOWN;null,RIGHT;179;99;163;2147483647,LEFT;168;91;163;2147483647,,42,RIGHT,,42,77,1
44,44,2,88,1190,467,115,112,UP;116;67;115;2147483647,DOWN;null,RIGHT;87;27;115;2147483647,LEFT;null,,44,UP,,44,28,1
45,45,2,105,1190,491,91,112,UP;107;59;91;2147483647,DOWN;null,RIGHT;null,LEFT;104;80;91;2147483647,,45,UP,,45,81,1
47,47,2,92,1190,499,83,120,UP;null,DOWN;91;87;83;2147483647,RIGHT;115;80;83;2147483647,LEFT;null,,47,DOWN,,47,8,1
51,51,2,24,1210,547,35,96,UP;87;91;35;2147483647,DOWN;23;51;35;2147483647,RIGHT;55;27;35;2147483647,LEFT;null,,51,RIGHT,,51,-49,1
49,49,2,84,1190,539,43,96,UP;null,DOWN;83;19;43;2147483647,RIGHT;107;59;43;2147483647,LEFT;null,,49,DOWN,,49,45,1
54,54,2,72,1230,555,27,101,UP;null,DOWN;71;87;27;2147483647,RIGHT;103;59;27;2147483647,LEFT;null,,54,DOWN,,54,-13,1
59,59,2,84,1280,579,3,80,UP;null,DOWN;131;115;3;2147483647,RIGHT;96;99;3;2147483647,LEFT;83;83;3;2147483647,,59,LEFT,,59,-55,1
52,52,2,40,1230,555,27,101,UP;null,DOWN;null,RIGHT;111;19;27;2147483647,LEFT;39;19;27;2147483647,,52,LEFT,,52,-53,1
57,57,2,4,1280,579,3,80,UP;99;91;3;2147483647,DOWN;null,RIGHT;null,LEFT;3;75;3;2147483647,,57,UP,,57,-55,1
53,53,3,96,260,100,199,116,UP;151;83;199;109,DOWN;95;75;199;101,RIGHT;null,LEFT;156;75;199;17,,53,UP,,53,-61,1
56,56,3,128,400,156,143,60,UP;151;55;143;93,DOWN;127;63;143;25,RIGHT;null,LEFT;null,,56,UP,,56,-24,1
54,54,3,156,320,124,175,92,UP;null,DOWN;null,RIGHT;155;83;175;109,LEFT;179;99;175;85,,54,RIGHT,,54,19,1
55,55,3,120,360,140,159,76,UP;175;19;159;113,DOWN;119;79;159;61,RIGHT;null,LEFT;167;55;159;57,,55,DOWN,,55,20,1
57,57,3,132,420,164,135,52,UP;null,DOWN;131;63;135;25,RIGHT;131;100;135;97,LEFT;null,,57,DOWN,,57,14,1
58,58,3,116,460,180,119,36,UP;171;75;119;113,DOWN;null,RIGHT;163;55;119;57,LEFT;115;88;119;118,,58,UP,,58,18,1
59,59,3,157,460,180,119,36,UP;196;123;119;125,DOWN;null,RIGHT;156;83;119;85,LEFT;191;75;119;85,,59,RIGHT,,59,42,1
60,60,3,152,520,204,95,12,UP;null,DOWN;null,RIGHT;175;75;95;105,LEFT;151;96;95;129,,60,LEFT,,60,90,1
61,61,3,137,520,204,95,12,UP;null,DOWN;136;83;95;73,RIGHT;200;115;95;117,LEFT;null,,61,RIGHT,,61,10,1
62,62,3,100,540,212,87,4,UP;null,DOWN;123;115;87;73,RIGHT;null,LEFT;99;63;87;110,,62,LEFT,,62,37,1
63,63,3,118,590,218,197,114,UP;null,DOWN;117;72;197;2147483647,RIGHT;130;46;197;2147483647,LEFT;null,,63,DOWN,,63,19,1
68,68,3,63,710,266,149,66,UP;null,DOWN;86;96;149;2147483647,RIGHT;62;72;149;2147483647,LEFT;null,,68,DOWN,,68,-35,1
64,64,3,98,610,226,189,106,UP;null,DOWN;97;63;189;2147483647,RIGHT;153;75;189;2147483647,LEFT;null,,64,DOWN,,64,-21,1
66,66,3,62,670,250,165,82,UP;null,DOWN;61;63;165;2147483647,RIGHT;122;54;165;2147483647,LEFT;61;88;165;2147483647,,66,LEFT,,66,80,1
70,70,3,99,970,290,125,46,UP;null,DOWN;null,RIGHT;98;96;125;2147483647,LEFT;109;120;125;2147483647,,70,LEFT,,70,80,1
73,73,3,98,970,314,101,70,UP;null,DOWN;169;168;101;2147483647,RIGHT;null,LEFT;97;120;101;2147483647,,73,LEFT,,73,80,1
65,65,3,115,610,226,189,106,UP;null,DOWN;114;68;189;2147483647,RIGHT;null,LEFT;162;75;189;2147483647,,65,LEFT,,65,80,1
67,67,3,127,670,250,165,82,UP;142;122;165;2147483647,DOWN;126;58;165;2147483647,RIGHT;null,LEFT;137;75;165;2147483647,,67,UP,,67,80,1
69,69,3,60,770,288,127,44,UP;104;58;127;2147483647,DOWN;null,RIGHT;72;77;127;2147483647,LEFT;59;54;127;2147483647,,69,UP,,69,80,1
71,71,3,80,970,312,103,68,UP;null,DOWN;null,RIGHT;103;58;103;2147483647,LEFT;79;82;103;2147483647,,71,LEFT,,71,80,1
