
183,183,1,1295,1300,UP;58;2147483647;0;127;39,DOWN;null,LEFT;null,RIGHT;98;2147483647;0;143;55,,183,LEFT,,183,0,1
183,183,3,13,40,UP;null,DOWN;null,LEFT;2147483647;2147483647;0;87;3,RIGHT;2147483647;2147483647;0;27;3,,183,LEFT,,183,120,1
184,184,3,25,70,UP;2147483647;2147483647;0;95;3,DOWN;null,LEFT;2147483647;2147483647;0;75;3,RIGHT;null,,184,LEFT,,184,180,1
185,185,3,61,160,UP;134;2147483647;0;95;3,DOWN;null,LEFT;134;2147483647;0;39;3,RIGHT;null,,185,UP,,185,120,1
186,186,3,97,250,UP;null,DOWN;null,LEFT;93;2147483647;0;59;3,RIGHT;80;2147483647;0;71;11,,186,LEFT,,186,60,1
187,187,3,109,280,UP;82;2147483647;0;71;3,DOWN;null,LEFT;84;2147483647;0;47;3,RIGHT;null,,187,UP,,187,90,1
188,188,3,121,310,UP;null,DOWN;null,LEFT;60;2147483647;0;59;3,RIGHT;82;2147483647;0;119;59,,188,LEFT,,188,90,1
189,189,3,145,370,UP;17;2147483647;0;79;3,DOWN;89;2147483647;0;35;3,LEFT;null,RIGHT;null,,189,LEFT,,189,60,1
190,190,2,169,400,UP;2147483647;2147483647;0;43;3,DOWN;2147483647;2147483647;0;71;3,LEFT;null,RIGHT;null,,190,LEFT,,190,40,1
191,191,2,181,430,UP;2147483647;2147483647;0;31;3,DOWN;null,LEFT;2147483647;2147483647;0;56;24,RIGHT;null,,191,LEFT,,191,50,1
192,192,2,206,440,UP;99;2147483647;0;31;3,DOWN;67;2147483647;0;83;3,LEFT;null,RIGHT;null,,192,LEFT,,192,70,1
193,193,2,222,480,UP;null,DOWN;null,LEFT;99;2147483647;0;47;3,RIGHT;128;2147483647;0;15;3,,193,LEFT,,193,60,1
194,194,2,234,510,UP;104;2147483647;0;35;3,DOWN;99;2147483647;0;107;3,LEFT;99;2147483647;0;87;3,RIGHT;null,,194,LEFT,,194,60,1
195,195,2,246,540,UP;95;2147483647;0;99;3,DOWN;null,LEFT;47;2147483647;0;75;3,RIGHT;null,,195,LEFT,,195,100,1
196,196,2,258,570,UP;null,DOWN;103;2147483647;0;83;3,LEFT;23;2147483647;0;63;3,RIGHT;null,,196,LEFT,,196,100,1
197,197,1,289,640,UP;2147483647;2147483647;0;35;3,DOWN;null,LEFT;2147483647;2147483647;0;27;3,RIGHT;2147483647;2147483647;0;87;3,,197,LEFT,,197,190,1
198,198,1,301,670,UP;null,DOWN;2147483647;2147483647;0;72;3,LEFT;2147483647;2147483647;0;15;3,RIGHT;null,,198,LEFT,,198,160,1
199,199,1,353,830,UP;null,DOWN;52;46;163;119;19,LEFT;76;70;163;84;15,RIGHT;76;70;163;87;3,,199,DOWN,,199,0,1
200,200,3,2,10,UP;null,DOWN;2147483647;2147483647;0;51;3,LEFT;2147483647;2147483647;0;35;3,RIGHT;null,,200,LEFT,,200,200,1
201,201,3,14,40,UP;2147483647;2147483647;0;91;3,DOWN;null,LEFT;2147483647;2147483647;0;23;3,RIGHT;null,,201,LEFT,,201,200,1
202,202,3,66,210,UP;124;2147483647;0;119;3,DOWN;null,LEFT;null,RIGHT;151;2147483647;0;87;3,,202,LEFT,,202,120,1
203,203,3,78,240,UP;135;2147483647;0;107;3,DOWN;null,LEFT;null,RIGHT;135;2147483647;0;75;3,,203,LEFT,,203,120,1
204,204,3,114,330,UP;107;2147483647;0;95;3,DOWN;null,LEFT;null,RIGHT;83;2147483647;0;39;3,,204,LEFT,,204,200,1
205,205,3,126,360,UP;59;2147483647;0;59;3,DOWN;null,LEFT;null,RIGHT;75;2147483647;0;27;3,,205,LEFT,,205,200,1
206,206,3,178,530,UP;2147483647;9;175;91;3,DOWN;null,LEFT;2147483647;61;175;139;3,RIGHT;null,,206,DOWN,,206,80,1
207,207,3,190,560,UP;null,DOWN;2147483647;91;163;167;3,LEFT;2147483647;51;163;127;3,RIGHT;null,,207,DOWN,,207,50,1
210,210,3,302,610,UP;null,DOWN;null,LEFT;2147483647;87;51;175;15,RIGHT;2147483647;123;51;143;55,,210,DOWN,,210,30,1
210,210,3,354,610,UP;67;2147483647;0;91;3,DOWN;null,LEFT;88;2147483647;0;139;15,RIGHT;null,,210,UP,,210,60,1
210,210,3,366,640,UP;76;2147483647;0;79;3,DOWN;null,LEFT;148;2147483647;0;151;3,RIGHT;null,,210,UP,,210,30,1
213,213,3,462,670,UP;108;2147483647;0;67;11,DOWN;100;2147483647;0;115;47,LEFT;100;2147483647;0;67;23,RIGHT;null,,213,LEFT,,213,40,1
213,213,3,486,680,UP;98;2147483647;0;43;3,DOWN;90;2147483647;0;116;3,LEFT;null,RIGHT;null,,213,LEFT,,213,70,1
213,213,3,498,710,UP;98;2147483647;0;31;3,DOWN;null,LEFT;116;2147483647;0;56;24,RIGHT;null,,213,UP,,213,210,1
214,214,3,514,750,UP;null,DOWN;null,LEFT;68;2147483647;0;15;3,RIGHT;68;2147483647;0;47;3,,214,LEFT,,214,240,1
215,215,3,566,920,UP;null,DOWN;2147483647;66;163;119;3,LEFT;2147483647;20;163;84;3,RIGHT;2147483647;77;163;87;3,,215,DOWN,,215,70,1
218,218,3,642,990,UP;null,DOWN;2147483647;64;87;152;23,LEFT;null,RIGHT;2147483647;84;87;115;35,,218,DOWN,,218,40,1
218,218,3,666,1000,UP;null,DOWN;2147483647;66;63;152;3,LEFT;2147483647;42;63;128;3,RIGHT;null,,218,DOWN,,218,60,1
218,218,3,678,1030,UP;null,DOWN;null,LEFT;2147483647;60;51;140;3,RIGHT;2147483647;64;51;151;3,,218,DOWN,,218,110,1
219,219,3,690,1060,UP;null,DOWN;2147483647;60;39;200;3,LEFT;null,RIGHT;2147483647;58;39;139;11,,219,DOWN,,219,280,1
220,220,3,726,1140,UP;null,DOWN;null,LEFT;2147483647;102;3;164;15,RIGHT;2147483647;6;3;175;39,,220,DOWN,,220,200,1
223,223,3,826,1340,UP;43;2147483647;0;91;15,DOWN;null,LEFT;43;2147483647;0;139;15,RIGHT;null,,223,LEFT,,223,20,1
223,223,3,838,1340,UP;null,DOWN;91;2147483647;0;167;39,LEFT;19;2147483647;0;127;3,RIGHT;null,,223,LEFT,,223,20,1
225,225,2,1082,1370,UP;61;2147483647;0;115;19,DOWN;null,LEFT;78;2147483647;0;56;24,RIGHT;null,,225,LEFT,,225,50,1
225,225,2,1107,1380,UP;78;2147483647;0;31;3,DOWN;102;2147483647;0;103;3,LEFT;null,RIGHT;null,,225,LEFT,,225,70,1
225,225,2,1123,1420,UP;null,DOWN;null,LEFT;78;2147483647;0;47;3,RIGHT;118;2147483647;0;15;3,,225,LEFT,,225,60,1
226,226,2,1135,1450,UP;101;2147483647;0;35;3,DOWN;109;2147483647;0;107;3,LEFT;78;2147483647;0;107;3,RIGHT;null,,226,LEFT,,226,60,1
227,227,2,1147,1480,UP;97;2147483647;0;135;3,DOWN;null,LEFT;73;2147483647;0;95;3,RIGHT;null,,227,LEFT,,227,60,1
228,228,2,1159,1510,UP;null,DOWN;96;2147483647;0;83;3,LEFT;72;2147483647;0;120;3,RIGHT;null,,228,LEFT,,228,60,1
229,229,2,1171,1540,UP;null,DOWN;48;2147483647;0;132;3,LEFT;72;2147483647;0;108;3,RIGHT;null,,229,LEFT,,229,50,1
230,230,2,1183,1570,UP;120;2147483647;0;99;3,DOWN;null,LEFT;48;2147483647;0;96;3,RIGHT;null,,230,LEFT,,230,40,1
231,231,2,1195,1590,UP;88;2147483647;0;124;55,DOWN;24;2147483647;0;119;31,LEFT;78;2147483647;0;84;3,RIGHT;null,,231,LEFT,,231,20,1
234,234,1,1503,1610,UP;null,DOWN;120;2147483647;0;152;27,LEFT;48;2147483647;0;128;51,RIGHT;null,,234,LEFT,,234,0,1
234,234,1,1527,1610,UP;22;2147483647;0;104;27,DOWN;null,LEFT;72;2147483647;0;128;39,RIGHT;null,,234,LEFT,,234,0,1
236,236,3,71,0,UP;104;2147483647;0;67;11,DOWN;null,LEFT;83;2147483647;0;67;23,RIGHT;48;2147483647;0;103;47,,236,LEFT,,236,40,1
236,236,3,95,10,UP;61;2147483647;0;43;3,DOWN;59;2147483647;0;71;3,LEFT;null,RIGHT;null,,236,LEFT,,236,70,1
236,236,3,107,40,UP;112;2147483647;0;31;3,DOWN;null,LEFT;51;2147483647;0;56;24,RIGHT;null,,236,UP,,236,210,1
237,237,3,123,80,UP;null,DOWN;null,LEFT;115;2147483647;0;15;3,RIGHT;110;2147483647;0;47;3,,237,LEFT,,237,240,1
238,238,3,175,250,UP;null,DOWN;2147483647;76;163;119;3,LEFT;2147483647;67;163;84;3,RIGHT;2147483647;72;163;87;3,,238,DOWN,,238,70,1
241,241,3,251,320,UP;null,DOWN;2147483647;109;87;83;23,LEFT;null,RIGHT;2147483647;44;87;95;35,,241,DOWN,,241,40,1
241,241,3,275,330,UP;null,DOWN;2147483647;121;63;59;3,LEFT;2147483647;97;63;59;3,RIGHT;null,,241,DOWN,,241,60,1
241,241,3,287,360,UP;null,DOWN;null,LEFT;2147483647;115;51;47;3,RIGHT;2147483647;122;51;83;3,,241,DOWN,,241,120,1
242,242,3,299,390,UP;null,DOWN;2147483647;181;39;75;3,LEFT;null,RIGHT;2147483647;116;39;71;11,,242,DOWN,,242,180,1
243,243,3,335,480,UP;null,DOWN;null,LEFT;2147483647;161;3;39;3,RIGHT;2147483647;172;3;75;3,,243,DOWN,,243,120,1
244,244,3,371,570,UP;125;2147483647;0;95;3,DOWN;null,LEFT;null,RIGHT;101;2147483647;0;39;3,,244,LEFT,,244,200,1
245,245,3,383,600,UP;117;2147483647;0;59;3,DOWN;null,LEFT;null,RIGHT;133;2147483647;0;27;3,,245,LEFT,,245,200,1
246,246,3,435,770,UP;2147483647;67;175;91;3,DOWN;null,LEFT;2147483647;99;175;107;3,RIGHT;null,,246,DOWN,,246,80,1
247,247,3,447,800,UP;null,DOWN;2147483647;149;163;111;3,LEFT;2147483647;93;163;95;3,RIGHT;null,,247,DOWN,,247,50,1
250,250,3,559,850,UP;null,DOWN;null,LEFT;2147483647;169;51;87;15,RIGHT;2147483647;141;51;143;55,,250,DOWN,,250,30,1
250,250,3,611,850,UP;82;2147483647;0;91;3,DOWN;null,LEFT;106;2147483647;0;107;15,RIGHT;null,,250,UP,,250,60,1
250,250,3,623,880,UP;58;2147483647;0;79;3,DOWN;null,LEFT;84;2147483647;0;119;3,RIGHT;null,,250,UP,,250,30,1
253,253,3,771,910,UP;null,DOWN;null,LEFT;66;2147483647;0;136;55,RIGHT;66;2147483647;0;99;3,,253,LEFT,,253,20,1
253,253,3,823,910,UP;null,DOWN;82;2147483647;0;119;31,LEFT;60;2147483647;0;84;3,RIGHT;82;2147483647;0;87;3,,253,LEFT,,253,20,1
255,255,3,3959,930,UP;null,DOWN;82;2147483647;0;119;31,LEFT;60;2147483647;0;84;43,RIGHT;82;2147483647;0;87;3,,255,LEFT,,255,0,1
255,255,3,3971,930,UP;null,DOWN;100;2147483647;0;72;31,LEFT;60;2147483647;0;136;55,RIGHT;null,,255,LEFT,,255,0,1
257,257,2,199,20,UP;94;2147483647;0;67;11,DOWN;56;2147483647;0;95;51,LEFT;38;2147483647;0;67;23,RIGHT;null,,257,LEFT,,257,40,1
257,257,2,223,30,UP;82;2147483647;0;43;3,DOWN;74;2147483647;0;71;3,LEFT;null,RIGHT;null,,257,LEFT,,257,40,1
257,257,2,235,60,UP;82;2147483647;0;31;3,DOWN;null,LEFT;111;2147483647;0;56;24,RIGHT;null,,257,LEFT,,257,50,1
258,258,2,260,70,UP;99;2147483647;0;31;3,DOWN;67;2147483647;0;83;3,LEFT;null,RIGHT;null,,258,LEFT,,258,70,1
259,259,2,276,110,UP;null,DOWN;null,LEFT;39;2147483647;0;47;3,RIGHT;23;2147483647;0;15;3,,259,LEFT,,259,60,1
260,260,2,288,140,UP;15;2147483647;0;35;3,DOWN;95;2147483647;0;107;3,LEFT;95;2147483647;0;87;3,RIGHT;null,,260,LEFT,,260,60,1
261,261,2,300,170,UP;111;2147483647;0;99;3,DOWN;null,LEFT;71;2147483647;0;75;3,RIGHT;null,,261,LEFT,,261,60,1
262,262,2,312,200,UP;null,DOWN;63;2147483647;0;83;3,LEFT;87;2147483647;0;63;3,RIGHT;null,,262,LEFT,,262,60,1
263,263,2,324,230,UP;null,DOWN;71;2147483647;0;83;3,LEFT;7;2147483647;0;51;3,RIGHT;null,,263,LEFT,,263,100,1
264,264,1,337,260,UP;null,DOWN;2147483647;2147483647;0;79;39,LEFT;2147483647;2147483647;0;55;3,RIGHT;null,,264,LEFT,,264,100,1
265,265,1,365,330,UP;2147483647;2147483647;0;35;3,DOWN;null,LEFT;2147483647;2147483647;0;27;3,RIGHT;2147483647;2147483647;0;87;3,,265,LEFT,,265,190,1
266,266,1,377,360,UP;null,DOWN;80;2147483647;0;72;3,LEFT;120;2147483647;0;15;3,RIGHT;null,,266,LEFT,,266,160,1
267,267,1,429,520,UP;null,DOWN;54;70;163;119;39,LEFT;78;93;163;84;15,RIGHT;78;80;163;87;3,,267,DOWN,,267,0,1
268,268,3,4,10,UP;2147483647;2147483647;0;71;3,DOWN;null,LEFT;2147483647;2147483647;0;83;3,RIGHT;null,,268,LEFT,,268,40,1
269,269,3,16,40,UP;null,DOWN;2147483647;2147483647;0;75;3,LEFT;2147483647;2147483647;0;71;11,RIGHT;null,,269,LEFT,,269,40,1
270,270,3,28,50,UP;null,DOWN;2147483647;2147483647;0;75;3,LEFT;2147483647;2147483647;0;59;3,RIGHT;null,,270,LEFT,,270,60,1
271,271,3,40,80,UP;89;2147483647;0;71;3,DOWN;null,LEFT;113;2147483647;0;47;3,RIGHT;null,,271,UP,,271,90,1
272,272,3,52,110,UP;null,DOWN;null,LEFT;113;2147483647;0;59;3,RIGHT;77;2147483647;0;119;59,,272,LEFT,,272,90,1
273,273,3,76,170,UP;61;2147483647;0;79;3,DOWN;109;2147483647;0;35;3,LEFT;null,RIGHT;null,,273,LEFT,,273,180,1
274,274,3,88,200,UP;37;2147483647;0;67;3,DOWN;null,LEFT;111;2147483647;0;72;24,RIGHT;57;2147483647;0;115;59,,274,LEFT,,274,180,1
275,275,2,150,350,UP;127;2147483647;0;119;3,DOWN;null,LEFT;null,RIGHT;151;2147483647;0;87;3,,275,LEFT,,275,120,1
276,276,2,162,380,UP;135;2147483647;0;107;3,DOWN;null,LEFT;null,RIGHT;159;2147483647;0;75;3,,276,LEFT,,276,120,1
277,277,2,198,470,UP;111;2147483647;0;95;3,DOWN;null,LEFT;null,RIGHT;87;2147483647;0;39;3,,277,LEFT,,277,200,1
278,278,2,210,500,UP;63;2147483647;0;59;3,DOWN;null,LEFT;null,RIGHT;79;2147483647;0;27;3,,278,LEFT,,278,200,1
279,279,2,262,670,UP;2147483647;13;175;91;3,DOWN;null,LEFT;2147483647;61;175;139;3,RIGHT;null,,279,DOWN,,279,80,1
280,280,2,274,700,UP;null,DOWN;2147483647;95;163;167;3,LEFT;2147483647;55;163;127;3,RIGHT;null,,280,DOWN,,280,50,1
283,283,2,438,750,UP;102;2147483647;0;91;3,DOWN;null,LEFT;150;2147483647;0;139;15,RIGHT;null,,283,LEFT,,283,20,1
283,283,2,450,750,UP;null,DOWN;176;2147483647;0;167;39,LEFT;136;2147483647;0;127;3,RIGHT;null,,283,LEFT,,283,20,1
285,285,2,486,770,UP;null,DOWN;173;2147483647;0;175;3,LEFT;125;2147483647;0;127;15,RIGHT;null,,285,LEFT,,285,30,1
285,285,2,498,770,UP;101;2147483647;0;115;39,DOWN;null,LEFT;101;2147483647;0;115;3,RIGHT;null,,285,LEFT,,285,60,1
285,285,2,510,800,UP;null,DOWN;141;2147483647;0;167;3,LEFT;77;2147483647;0;103;3,RIGHT;null,,285,LEFT,,285,50,1
286,286,2,522,830,UP;53;2147483647;0;91;3,DOWN;null,LEFT;141;2147483647;0;179;3,RIGHT;null,,286,LEFT,,286,20,1
289,289,2,622,850,UP;81;2147483647;0;163;3,DOWN;null,LEFT;null,RIGHT;105;2147483647;0;139;51,,289,LEFT,,289,30,1
289,289,2,634,850,UP;48;2147483647;0;127;39,DOWN;null,LEFT;null,RIGHT;88;2147483647;0;143;55,,289,LEFT,,289,100,1
289,289,1,689,880,UP;null,DOWN;2147483647;2147483647;0;79;35,LEFT;2147483647;2147483647;0;79;3,RIGHT;null,,289,LEFT,,289,100,1
290,290,1,717,950,UP;null,DOWN;null,LEFT;69;2147483647;0;63;3,RIGHT;81;2147483647;0;51;3,,290,LEFT,,290,60,1
291,291,1,729,980,UP;null,DOWN;69;2147483647;0;83;3,LEFT;93;2147483647;0;51;3,RIGHT;null,,291,LEFT,,291,60,1
292,292,1,741,1010,UP;125;2147483647;0;99;3,DOWN;null,LEFT;73;2147483647;0;39;3,RIGHT;null,,292,LEFT,,292,60,1
293,293,1,753,1040,UP;110;2147483647;0;35;3,DOWN;93;2147483647;0;107;3,LEFT;70;2147483647;0;27;3,RIGHT;null,,293,LEFT,,293,190,1
294,294,1,765,1070,UP;null,DOWN;86;2147483647;0;72;3,LEFT;117;2147483647;0;15;3,RIGHT;null,,294,LEFT,,294,230,1
295,295,1,817,1230,UP;null,DOWN;2147483647;41;163;119;3,LEFT;2147483647;65;163;84;15,RIGHT;2147483647;65;163;87;15,,295,DOWN,,295,70,1
297,297,1,857,1300,UP;null,DOWN;2147483647;17;123;140;51,LEFT;2147483647;89;123;92;23,RIGHT;2147483647;41;123;103;59,,297,DOWN,,297,200,1
298,298,1,869,1300,UP;null,DOWN;2147483647;11;111;139;59,LEFT;2147483647;107;111;128;39,RIGHT;null,,298,DOWN,,298,200,1
300,300,1,929,1500,UP;null,DOWN;null,LEFT;114;142;51;140;15,RIGHT;124;137;51;151;15,,300,DOWN,,300,80,1
300,300,1,941,1500,UP;null,DOWN;172;196;39;200;3,LEFT;null,RIGHT;100;131;39;139;15,,300,DOWN,,300,80,1
302,302,1,1161,1580,UP;82;2147483647;0;116;3,DOWN;null,LEFT;122;2147483647;0;204;55,RIGHT;null,,302,LEFT,,302,0,1
302,302,1,1213,1580,UP;76;2147483647;0;152;3,DOWN;null,LEFT;null,RIGHT;18;2147483647;0;187;51,,302,LEFT,,302,0,1
302,302,3,8,20,UP;null,DOWN;null,LEFT;2147483647;2147483647;0;27;3,RIGHT;2147483647;2147483647;0;87;3,,302,LEFT,,302,200,1
303,303,3,60,190,UP;69;2147483647;0;91;3,DOWN;null,LEFT;null,RIGHT;97;2147483647;0;107;3,,303,LEFT,,303,60,1
304,304,3,72,220,UP;null,DOWN;133;2147483647;0;111;3,LEFT;null,RIGHT;93;2147483647;0;95;3,,304,LEFT,,304,60,1
305,305,3,84,250,UP;65;2147483647;0;115;3,DOWN;null,LEFT;null,RIGHT;113;2147483647;0;83;3,,305,LEFT,,305,40,1
306,306,3,96,280,UP;null,DOWN;117;2147483647;0;111;3,LEFT;null,RIGHT;106;2147483647;0;71;11,,306,LEFT,,306,40,1
307,307,3,108,290,UP;null,DOWN;150;2147483647;0;75;3,LEFT;null,RIGHT;101;2147483647;0;59;3,,307,LEFT,,307,60,1
308,308,3,120,320,UP;69;2147483647;0;71;3,DOWN;null,LEFT;null,RIGHT;93;2147483647;0;47;3,,308,LEFT,,308,60,1
309,309,3,132,350,UP;null,DOWN;137;2147483647;0;51;3,LEFT;null,RIGHT;73;2147483647;0;35;3,,309,LEFT,,309,200,1
310,310,3,144,380,UP;69;2147483647;0;91;3,DOWN;null,LEFT;null,RIGHT;133;2147483647;0;23;3,,310,LEFT,,310,200,1
311,311,3,196,550,UP;2147483647;73;171;127;3,DOWN;null,LEFT;2147483647;97;171;175;3,RIGHT;null,,311,DOWN,,311,120,1
312,312,3,208,580,UP;2147483647;87;159;163;3,DOWN;null,LEFT;2147483647;87;159;175;3,RIGHT;null,,312,DOWN,,312,110,1
313,313,3,244,670,UP;2147483647;93;123;163;3,DOWN;null,LEFT;2147483647;69;123;139;3,RIGHT;null,,313,DOWN,,313,20,1
315,315,3,308,690,UP;2147483647;53;59;91;3,DOWN;null,LEFT;null,RIGHT;2147483647;101;59;139;15,,315,DOWN,,315,40,1
316,316,3,320,690,UP;null,DOWN;2147483647;135;47;167;3,LEFT;null,RIGHT;2147483647;95;47;127;15,,316,DOWN,,316,40,1
318,318,3,404,730,UP;85;2147483647;0;127;3,DOWN;null,LEFT;null,RIGHT;121;2147483647;0;143;55,,318,LEFT,,318,50,1
318,318,3,456,730,UP;21;2147483647;0;91;3,DOWN;null,LEFT;49;2147483647;0;139;15,RIGHT;null,,318,UP,,318,70,1
318,318,2,477,780,UP;null,DOWN;2147483647;2147483647;0;151;3,LEFT;null,RIGHT;2147483647;2147483647;0;151;3,,318,LEFT,,318,20,1
321,321,2,589,800,UP;77;2147483647;0;163;3,DOWN;null,LEFT;null,RIGHT;53;2147483647;0;139;15,,321,LEFT,,321,70,1
321,321,2,601,800,UP;41;2147483647;0;127;3,DOWN;null,LEFT;null,RIGHT;45;2147483647;0;143;63,,321,LEFT,,321,70,1
323,323,1,948,870,UP;83;2147483647;0;127;39,DOWN;null,LEFT;99;2147483647;0;143;67,RIGHT;null,,323,LEFT,,323,0,1
323,323,1,1000,870,UP;59;2147483647;0;91;15,DOWN;null,LEFT;null,RIGHT;11;2147483647;0;139;27,,323,LEFT,,323,0,1
323,323,3,13,10,UP;2147483647;2147483647;0;67;3,DOWN;2147483647;2147483647;0;47;3,LEFT;2147483647;2147483647;0;72;24,RIGHT;null,,323,LEFT,,323,70,1
324,324,3,38,20,UP;2147483647;2147483647;0;67;3,DOWN;2147483647;2147483647;0;47;3,LEFT;2147483647;2147483647;0;115;59,RIGHT;null,,324,LEFT,,324,90,1
325,325,2,92,80,UP;null,DOWN;2147483647;2147483647;0;107;3,LEFT;2147483647;2147483647;0;87;3,RIGHT;2147483647;2147483647;0;27;3,,325,LEFT,,325,60,1
326,326,2,104,110,UP;2147483647;2147483647;0;99;3,DOWN;null,LEFT;2147483647;2147483647;0;75;3,RIGHT;null,,326,LEFT,,326,60,1
327,327,2,116,140,UP;null,DOWN;63;2147483647;0;83;3,LEFT;63;2147483647;0;63;3,RIGHT;null,,327,LEFT,,327,60,1
328,328,2,128,170,UP;null,DOWN;39;2147483647;0;83;3,LEFT;63;2147483647;0;51;3,RIGHT;null,,328,LEFT,,328,60,1
329,329,2,140,200,UP;131;2147483647;0;99;3,DOWN;null,LEFT;59;2147483647;0;39;3,RIGHT;null,,329,LEFT,,329,60,1
330,330,2,152,230,UP;99;2147483647;0;35;3,DOWN;35;2147483647;0;107;3,LEFT;67;2147483647;0;27;3,RIGHT;null,,330,LEFT,,330,190,1
331,331,2,164,260,UP;null,DOWN;67;2147483647;0;72;3,LEFT;95;2147483647;0;15;3,RIGHT;null,,331,LEFT,,331,230,1
332,332,2,216,420,UP;null,DOWN;2147483647;27;163;119;3,LEFT;2147483647;71;163;84;15,RIGHT;2147483647;51;163;87;15,,332,DOWN,,332,70,1
334,334,2,256,490,UP;null,DOWN;2147483647;11;123;95;51,LEFT;2147483647;83;123;92;23,RIGHT;2147483647;27;123;103;47,,334,DOWN,,334,200,1
335,335,2,268,490,UP;null,DOWN;2147483647;5;111;107;47,LEFT;2147483647;101;111;83;39,RIGHT;null,,335,DOWN,,335,210,1
335,335,2,292,690,UP;null,DOWN;2147483647;142;87;83;23,LEFT;null,RIGHT;2147483647;57;87;95;35,,335,DOWN,,335,40,1
336,336,2,316,700,UP;null,DOWN;124;141;63;59;3,LEFT;100;126;63;59;3,RIGHT;null,,336,DOWN,,336,60,1
337,337,2,328,730,UP;null,DOWN;null,LEFT;100;144;51;47;3,RIGHT;124;135;51;83;3,,337,DOWN,,337,120,1
338,338,2,340,760,UP;null,DOWN;148;201;39;75;3,LEFT;null,RIGHT;100;129;39;71;11,,338,DOWN,,338,180,1
339,339,2,376,850,UP;null,DOWN;null,LEFT;76;168;3;39;3,RIGHT;124;179;3;75;3,,339,DOWN,,339,120,1
340,340,2,412,940,UP;52;2147483647;0;95;3,DOWN;null,LEFT;null,RIGHT;76;2147483647;0;39;3,,340,LEFT,,340,200,1
341,341,2,424,970,UP;66;2147483647;0;59;3,DOWN;null,LEFT;null,RIGHT;106;2147483647;0;27;3,,341,LEFT,,341,200,1
342,342,2,476,1140,UP;2147483647;54;175;91;3,DOWN;null,LEFT;2147483647;68;175;107;3,RIGHT;null,,342,DOWN,,342,80,1
343,343,2,488,1170,UP;null,DOWN;2147483647;92;163;111;3,LEFT;2147483647;50;163;95;3,RIGHT;null,,343,DOWN,,343,50,1
346,346,2,652,1220,UP;88;2147483647;0;91;3,DOWN;null,LEFT;91;2147483647;0;107;15,RIGHT;null,,346,LEFT,,346,30,1
346,346,2,664,1220,UP;null,DOWN;152;2147483647;0;111;39,LEFT;91;2147483647;0;95;3,RIGHT;null,,346,LEFT,,346,60,1
346,346,2,676,1250,UP;71;2147483647;0;115;3,DOWN;null,LEFT;119;2147483647;0;83;3,RIGHT;null,,346,LEFT,,346,30,1
348,348,2,700,1280,UP;null,DOWN;99;2147483647;0;75;39,LEFT;51;2147483647;0;59;15,RIGHT;null,,348,LEFT,,348,30,1
349,349,2,712,1280,UP;27;2147483647;0;71;15,DOWN;null,LEFT;43;2147483647;0;47;3,RIGHT;null,,349,LEFT,,349,60,1
349,349,2,724,1310,UP;null,DOWN;99;2147483647;0;51;3,LEFT;43;2147483647;0;35;3,RIGHT;null,,349,LEFT,,349,200,1
350,350,2,736,1340,UP;43;2147483647;0;95;3,DOWN;null,LEFT;91;2147483647;0;23;3,RIGHT;null,,350,LEFT,,350,190,1
351,351,2,788,1510,UP;2147483647;31;171;152;3,DOWN;null,LEFT;null,RIGHT;2147483647;63;171;187;3,,351,DOWN,,351,20,1
354,354,1,1550,1530,UP;36;2147483647;0;127;39,DOWN;null,LEFT;84;2147483647;0;175;15,RIGHT;null,,354,LEFT,,354,0,1
354,354,1,1562,1530,UP;96;2147483647;0;163;3,DOWN;null,LEFT;48;2147483647;0;200;51,RIGHT;null,,354,LEFT,,354,0,1
356,356,2,166,20,UP;108;2147483647;0;67;11,DOWN;null,LEFT;100;2147483647;0;67;23,RIGHT;4;2147483647;0;103;47,,356,LEFT,,356,40,1
356,356,2,190,30,UP;98;2147483647;0;43;3,DOWN;90;2147483647;0;71;3,LEFT;null,RIGHT;null,,356,LEFT,,356,40,1
356,356,2,202,60,UP;98;2147483647;0;31;3,DOWN;null,LEFT;116;2147483647;0;56;24,RIGHT;null,,356,LEFT,,356,70,1
357,357,2,227,70,UP;100;2147483647;0;31;3,DOWN;108;2147483647;0;83;3,LEFT;null,RIGHT;null,,357,LEFT,,357,230,1
358,358,1,251,130,UP;null,DOWN;2147483647;2147483647;0;72;3,LEFT;2147483647;2147483647;0;15;3,RIGHT;null,,358,LEFT,,358,170,1
359,359,1,303,300,UP;null,DOWN;55;2147483647;0;119;3,LEFT;79;2147483647;0;84;15,RIGHT;79;2147483647;0;87;3,,359,LEFT,,359,0,1
360,360,1,315,300,UP;null,DOWN;35;2147483647;0;72;3,LEFT;99;2147483647;0;136;55,RIGHT;null,,360,LEFT,,360,0,1
361,361,3,34,130,UP;null,DOWN;2147483647;2147483647;0;72;3,LEFT;null,RIGHT;2147483647;2147483647;0;99;3,,361,LEFT,,361,60,1
362,362,3,46,160,UP;115;2147483647;0;124;3,DOWN;51;2147483647;0;119;3,LEFT;null,RIGHT;75;2147483647;0;87;3,,362,LEFT,,362,60,1
363,363,3,58,190,UP;123;2147483647;0;99;3,DOWN;null,LEFT;null,RIGHT;51;2147483647;0;75;3,,363,LEFT,,363,60,1
364,364,3,70,220,UP;null,DOWN;47;2147483647;0;132;3,LEFT;null,RIGHT;79;2147483647;0;63;3,,364,LEFT,,364,60,1
