
35,35,1,115,1150,489,39,UP;null,DOWN;null,RIGHT;114;2147483647;-1;19,LEFT;126;2147483647;-1;39,,35,RIGHT,,35,22,1
36,36,1,100,1150,491,37,UP;123;2147483647;-1;76,DOWN;99;2147483647;-1;91,RIGHT;null,LEFT;null,,36,DOWN,,36,-21,1
34,34,1,95,1140,487,41,UP;150;2147483647;-1;108,DOWN;94;2147483647;-1;100,RIGHT;94;2147483647;-1;76,LEFT;null,,34,UP,,34,-18,1
29,29,2,65,960,400,94,UP;112;106;122;2147483647,DOWN;null,RIGHT;null,LEFT;64;61;122;2147483647,,29,LEFT,,29,80,1
40,40,1,86,1210,515,13,UP;null,DOWN;134;2147483647;-1;99,RIGHT;158;2147483647;-1;71,LEFT;85;2147483647;-1;64,,40,DOWN,,40,35,1
42,42,1,121,1240,527,1,UP;null,DOWN;120;2147483647;-1;115,RIGHT;120;2147483647;-1;91,LEFT;null,,42,RIGHT,,42,11,1
39,39,1,133,1200,509,19,UP;null,DOWN;null,RIGHT;132;2147483647;-1;19,LEFT;146;2147483647;-1;59,,39,RIGHT,,39,47,1
44,44,1,97,1240,527,1,UP;152;2147483647;-1;39,DOWN;96;2147483647;-1;19,RIGHT;96;2147483647;-1;63,LEFT;null,,44,DOWN,,44,-33,1
45,45,1,26,1500,738,138,UP;null,DOWN;25;2147483647;-1;116,RIGHT;null,LEFT;73;2147483647;-1;92,,45,LEFT,,45,-48,1
46,46,1,90,1500,742,134,UP;169;2147483647;-1;83,DOWN;89;2147483647;-1;75,RIGHT;113;2147483647;-1;19,LEFT;null,,46,RIGHT,,46,-73,1
48,48,1,74,1530,762,142,UP;110;2147483647;-1;44,DOWN;73;2147483647;-1;116,RIGHT;null,LEFT;null,,48,DOWN,,48,4,1
49,49,1,102,1540,766,146,UP;162;2147483647;-1;59,DOWN;101;2147483647;-1;19,RIGHT;null,LEFT;null,,49,UP,,49,-80,1
47,47,1,86,1500,746,130,UP;142;2147483647;-1;79,DOWN;85;2147483647;-1;75,RIGHT;null,LEFT;null,,47,DOWN,,47,-11,1
52,52,1,158,1560,774,150,UP;null,DOWN;null,RIGHT;157;2147483647;-1;43,LEFT;161;2147483647;-1;83,,52,LEFT,,52,-24,1
50,50,1,82,1550,770,150,UP;null,DOWN;81;2147483647;-1;111,RIGHT;118;2147483647;-1;44,LEFT;129;2147483647;-1;75,,50,RIGHT,,50,-63,1
55,55,1,162,1590,786,142,UP;null,DOWN;161;2147483647;-1;75,RIGHT;null,LEFT;185;2147483647;-1;96,,55,LEFT,,55,36,1
57,57,1,97,1610,795,151,UP;179;2147483647;-1;77,DOWN;96;2147483647;-1;44,RIGHT;166;2147483647;-1;90,LEFT;null,,57,UP,,57,0,1
