
1363,1363,1,3070,1328,2147483647,UP;53;2147483647;2147483647;40,DOWN;77;2147483647;2147483647;40,RIGHT;53;2147483647;2147483647;40,LEFT;null,,1363,UP,,1363,10,1
1365,1365,3,100,40,42,UP;null,DOWN;null,RIGHT;120;2147483647;2147483647;-1,LEFT;108;2147483647;2147483647;-1,,1365,LEFT,,1365,80,1
1367,1367,3,150,60,22,UP;null,DOWN;null,RIGHT;117;2147483647;2147483647;-1,LEFT;92;2147483647;2147483647;-1,,1367,LEFT,,1367,110,1
1366,1366,3,150,58,24,UP;72;2147483647;2147483647;-1,DOWN;72;2147483647;2147483647;-1,RIGHT;null,LEFT;72;2147483647;2147483647;-1,,1366,DOWN,,1366,150,1
1369,1369,3,200,78,4,UP;92;2147483647;2147483647;-1,DOWN;92;2147483647;2147483647;-1,RIGHT;null,LEFT;92;2147483647;2147483647;-1,,1369,DOWN,,1369,110,1
1368,1368,3,180,70,12,UP;null,DOWN;72;2147483647;2147483647;-1,RIGHT;null,LEFT;72;2147483647;2147483647;-1,,1368,LEFT,,1368,130,1
1371,1371,3,290,100,98,UP;null,DOWN;null,RIGHT;148;9;181;2147483647,LEFT;132;9;181;2147483647,,1371,LEFT,,1371,20,1
1370,1370,3,200,80,2,UP;null,DOWN;null,RIGHT;137;2147483647;2147483647;-1,LEFT;112;2147483647;2147483647;-1,,1370,LEFT,,1370,140,1
1372,1372,3,310,118,80,UP;116;4;163;2147483647,DOWN;116;4;163;2147483647,RIGHT;null,LEFT;116;4;163;2147483647,,1372,DOWN,,1372,60,1
1373,1373,3,310,130,68,UP;null,DOWN;116;14;151;2147483647,RIGHT;null,LEFT;116;14;151;2147483647,,1373,DOWN,,1373,90,1
1374,1374,3,370,154,44,UP;null,DOWN;100;42;127;2147483647,RIGHT;100;42;127;2147483647,LEFT;null,,1374,RIGHT,,1374,90,1
1375,1375,3,400,166,32,UP;null,DOWN;76;36;115;2147483647,RIGHT;76;36;115;2147483647,LEFT;null,,1375,DOWN,,1375,150,1
1376,1376,3,460,190,8,UP;null,DOWN;68;48;91;2147483647,RIGHT;68;48;91;2147483647,LEFT;null,,1376,RIGHT,,1376,150,1
1377,1377,3,950,293,141,UP;null,DOWN;null,RIGHT;137;51;104;2147483647,LEFT;149;51;104;2147483647,,1377,RIGHT,,1377,40,1
1378,1378,3,960,311,123,UP;103;42;86;2147483647,DOWN;103;42;86;2147483647,RIGHT;103;42;86;2147483647,LEFT;null,,1378,DOWN,,1378,50,1
1379,1379,3,990,323,111,UP;null,DOWN;79;36;74;2147483647,RIGHT;79;36;74;2147483647,LEFT;null,,1379,DOWN,,1379,80,1
1380,1380,3,1010,347,87,UP;null,DOWN;55;24;50;2147483647,RIGHT;null,LEFT;55;24;50;2147483647,,1380,DOWN,,1380,120,1
1381,1381,3,1070,371,63,UP;null,DOWN;41;60;26;2147483647,RIGHT;41;60;26;2147483647,LEFT;null,,1381,RIGHT,,1381,90,1
1382,1382,3,1130,395,39,UP;41;72;2;2147483647,DOWN;113;72;2;2147483647,RIGHT;null,LEFT;null,,1382,UP,,1382,90,1
1385,1385,3,1160,408,26,UP;null,DOWN;114;2147483647;2147483647;73,RIGHT;114;2147483647;2147483647;73,LEFT;null,,1385,RIGHT,,1385,60,1
1387,1387,3,1190,420,14,UP;null,DOWN;114;2147483647;2147483647;73,RIGHT;114;2147483647;2147483647;73,LEFT;null,,1387,RIGHT,,1387,80,1
1384,1384,3,1160,407,27,UP;41;2147483647;2147483647;70,DOWN;null,RIGHT;41;2147483647;2147483647;70,LEFT;41;2147483647;2147483647;70,,1384,UP,,1384,110,1
1389,1389,3,1220,432,2,UP;114;2147483647;2147483647;73,DOWN;null,RIGHT;114;2147483647;2147483647;73,LEFT;null,,1389,UP,,1389,110,1
1383,1383,3,1140,400,34,UP;null,DOWN;43;2147483647;2147483647;28,RIGHT;43;2147483647;2147483647;28,LEFT;null,,1383,DOWN,,1383,210,1
1388,1388,3,1220,431,3,UP;41;2147483647;2147483647;22,DOWN;null,RIGHT;null,LEFT;41;2147483647;2147483647;22,,1388,UP,,1388,170,1
1386,1386,3,1180,416,18,UP;null,DOWN;39;2147483647;2147483647;36,RIGHT;null,LEFT;39;2147483647;2147483647;36,,1386,LEFT,,1386,250,1
1390,1390,3,1630,571,106,UP;null,DOWN;null,RIGHT;79;61;62;2147483647,LEFT;104;61;62;2147483647,,1390,RIGHT,,1390,400,1
1391,1391,3,1630,589,124,UP;79;58;44;2147483647,DOWN;79;58;44;2147483647,RIGHT;79;58;44;2147483647,LEFT;null,,1391,RIGHT,,1391,400,1
1392,1392,3,2030,613,148,UP;127;59;20;-1,DOWN;79;59;20;-1,RIGHT;null,LEFT;null,,1392,DOWN,,1392,0,1
1394,1394,3,2030,633,154,UP;null,DOWN;133;2147483647;2147483647;34,RIGHT;null,LEFT;133;2147483647;2147483647;34,,1394,DOWN,,1394,0,1
1393,1393,3,2030,629,158,UP;null,DOWN;null,RIGHT;131;32;4;58,LEFT;143;32;4;58,,1393,RIGHT,,1393,0,1
1395,1395,3,2030,637,150,UP;null,DOWN;57;2147483647;2147483647;58,RIGHT;57;2147483647;2147483647;58,LEFT;57;2147483647;2147483647;58,,1395,DOWN,,1395,0,1
1398,1398,3,2030,649,138,UP;null,DOWN;33;2147483647;2147483647;58,RIGHT;null,LEFT;33;2147483647;2147483647;58,,1398,DOWN,,1398,0,1
1396,1396,3,2030,645,142,UP;null,DOWN;109;2147483647;2147483647;34,RIGHT;109;2147483647;2147483647;34,LEFT;109;2147483647;2147483647;34,,1396,DOWN,,1396,20,1
1397,1397,3,2030,647,140,UP;95;2147483647;2147483647;38,DOWN;95;2147483647;2147483647;38,RIGHT;95;2147483647;2147483647;38,LEFT;null,,1397,DOWN,,1397,30,1
1401,1401,3,2030,661,132,UP;null,DOWN;null,RIGHT;57;2147483647;2147483647;62,LEFT;15;2147483647;2147483647;62,,1401,LEFT,,1401,30,1
1399,1399,3,2030,657,130,UP;null,DOWN;85;2147483647;2147483647;58,RIGHT;null,LEFT;85;2147483647;2147483647;58,,1399,DOWN,,1399,50,1
1402,1402,3,2030,673,138,UP;null,DOWN;15;2147483647;2147483647;58,RIGHT;null,LEFT;15;2147483647;2147483647;58,,1402,LEFT,,1402,60,1
1400,1400,3,2030,659,130,UP;null,DOWN;71;2147483647;2147483647;58,RIGHT;71;2147483647;2147483647;58,LEFT;null,,1400,DOWN,,1400,80,1
1403,1403,3,2050,681,130,UP;null,DOWN;113;2147483647;2147483647;76,RIGHT;113;2147483647;2147483647;76,LEFT;113;2147483647;2147483647;76,,1403,LEFT,,1403,60,1
1404,1404,3,2050,681,130,UP;null,DOWN;37;2147483647;2147483647;14,RIGHT;37;2147483647;2147483647;14,LEFT;null,,1404,RIGHT,,1404,60,1
1407,1407,3,2080,693,118,UP;null,DOWN;102;2147483647;2147483647;100,RIGHT;null,LEFT;102;2147483647;2147483647;100,,1407,DOWN,,1407,30,1
1406,1406,3,2060,685,126,UP;15;2147483647;2147483647;34,DOWN;null,RIGHT;null,LEFT;15;2147483647;2147483647;34,,1406,UP,,1406,50,1
1408,1408,3,2080,693,118,UP;null,DOWN;35;2147483647;2147483647;10,RIGHT;35;2147483647;2147483647;10,LEFT;null,,1408,RIGHT,,1408,30,1
1405,1405,3,2060,683,128,UP;null,DOWN;25;2147483647;2147483647;10,RIGHT;null,LEFT;25;2147483647;2147483647;10,,1405,DOWN,,1405,50,1
1409,1409,3,2090,697,114,UP;null,DOWN;null,RIGHT;15;2147483647;2147483647;10,LEFT;57;2147483647;2147483647;10,,1409,RIGHT,,1409,20,1
1410,1410,3,2110,707,104,UP;null,DOWN;25;2147483647;2147483647;10,RIGHT;25;2147483647;2147483647;10,LEFT;null,,1410,RIGHT,,1410,10,1
1411,1411,3,2110,709,102,UP;null,DOWN;70;2147483647;2147483647;81,RIGHT;null,LEFT;70;2147483647;2147483647;81,,1411,DOWN,,1411,10,1
1413,1413,3,2110,721,90,UP;null,DOWN;46;2147483647;2147483647;61,RIGHT;46;2147483647;2147483647;61,LEFT;null,,1413,RIGHT,,1413,40,1
1414,1414,3,2110,721,90,UP;15;2147483647;2147483647;10,DOWN;87;2147483647;2147483647;10,RIGHT;null,LEFT;null,,1414,UP,,1414,40,1
1412,1412,3,2110,717,94,UP;37;2147483647;2147483647;52,DOWN;null,RIGHT;37;2147483647;2147483647;52,LEFT;null,,1412,UP,,1412,60,1
1416,1416,3,2110,731,80,UP;25;2147483647;2147483647;10,DOWN;97;2147483647;2147483647;10,RIGHT;null,LEFT;null,,1416,UP,,1416,70,1
1418,1418,3,2120,743,68,UP;25;2147483647;2147483647;10,DOWN;null,RIGHT;25;2147483647;2147483647;10,LEFT;97;2147483647;2147483647;10,,1418,UP,,1418,90,1
1417,1417,3,2110,733,78,UP;15;2147483647;2147483647;10,DOWN;null,RIGHT;15;2147483647;2147483647;10,LEFT;107;2147483647;2147483647;10,,1417,RIGHT,,1417,100,1
1419,1419,3,2120,745,66,UP;46;2147483647;2147483647;20,DOWN;46;2147483647;2147483647;20,RIGHT;50;2147483647;2147483647;20,LEFT;null,,1419,UP,,1419,100,1
1415,1415,3,2110,729,82,UP;59;2147483647;2147483647;52,DOWN;null,RIGHT;59;2147483647;2147483647;52,LEFT;59;2147483647;2147483647;52,,1415,LEFT,,1415,120,1
1420,1420,3,2150,757,54,UP;null,DOWN;null,RIGHT;46;2147483647;2147483647;20,LEFT;46;2147483647;2147483647;20,,1420,RIGHT,,1420,100,1
1422,1422,3,2170,765,46,UP;26;2147483647;2147483647;20,DOWN;26;2147483647;2147483647;20,RIGHT;null,LEFT;26;2147483647;2147483647;20,,1422,LEFT,,1422,90,1
1423,1423,3,2180,767,44,UP;49;2147483647;2147483647;58,DOWN;null,RIGHT;null,LEFT;49;2147483647;2147483647;58,,1423,UP,,1423,90,1
1421,1421,3,2150,758,53,UP;15;2147483647;2147483647;40,DOWN;81;2147483647;2147483647;40,RIGHT;15;2147483647;2147483647;40,LEFT;null,,1421,UP,,1421,120,1
1426,1426,3,2220,785,26,UP;null,DOWN;null,RIGHT;78;2147483647;2147483647;60,LEFT;46;2147483647;2147483647;60,,1426,LEFT,,1426,60,1
1428,1428,3,2250,797,14,UP;26;2147483647;2147483647;44,DOWN;null,RIGHT;null,LEFT;26;2147483647;2147483647;44,,1428,LEFT,,1428,80,1
1425,1425,3,2210,782,29,UP;15;2147483647;2147483647;7,DOWN;null,RIGHT;15;2147483647;2147483647;7,LEFT;null,,1425,RIGHT,,1425,130,1
1424,1424,3,2210,779,32,UP;25;2147483647;2147483647;40,DOWN;null,RIGHT;25;2147483647;2147483647;40,LEFT;null,,1424,RIGHT,,1424,140,1
1427,1427,3,2230,789,22,UP;22;2147483647;2147483647;7,DOWN;82;2147483647;2147483647;7,RIGHT;null,LEFT;null,,1427,UP,,1427,140,1
1430,1430,3,2270,804,7,UP;25;2147483647;2147483647;3,DOWN;97;2147483647;2147483647;3,RIGHT;null,LEFT;null,,1430,UP,,1430,370,1
1432,1432,3,2280,809,2,UP;26;2147483647;2147483647;20,DOWN;26;2147483647;2147483647;20,RIGHT;null,LEFT;26;2147483647;2147483647;20,,1432,LEFT,,1432,360,1
1429,1429,3,2260,801,10,UP;22;2147483647;2147483647;3,DOWN;null,RIGHT;null,LEFT;22;2147483647;2147483647;3,,1429,UP,,1429,380,1
1431,1431,3,2270,806,5,UP;63;2147483647;2147483647;38,DOWN;63;2147483647;2147483647;38,RIGHT;63;2147483647;2147483647;38,LEFT;null,,1431,UP,,1431,370,1
1433,1433,3,2640,873,2147483647,UP;null,DOWN;null,RIGHT;81;10;137;2147483647,LEFT;56;10;137;2147483647,,1433,RIGHT,,1433,0,1
1434,1434,3,2640,891,2147483647,UP;45;1;119;2147483647,DOWN;45;1;119;2147483647,RIGHT;45;1;119;2147483647,LEFT;null,,1434,RIGHT,,1434,20,1
1435,1435,2,2640,952,2147483647,UP;null,DOWN;null,RIGHT;91;2147483647;2147483647;-1,LEFT;66;2147483647;2147483647;-1,,1435,RIGHT,,1435,70,1
1437,1437,2,2690,972,2147483647,UP;null,DOWN;null,RIGHT;106;2147483647;2147483647;-1,LEFT;86;2147483647;2147483647;-1,,1437,LEFT,,1437,70,1
1436,1436,2,2680,970,2147483647,UP;91;2147483647;2147483647;-1,DOWN;90;2147483647;2147483647;-1,RIGHT;90;2147483647;2147483647;-1,LEFT;null,,1436,DOWN,,1436,90,1
1438,1438,2,2710,982,2147483647,UP;null,DOWN;66;2147483647;2147483647;-1,RIGHT;66;2147483647;2147483647;-1,LEFT;null,,1438,DOWN,,1438,70,1
1440,1440,2,2740,992,2147483647,UP;null,DOWN;null,RIGHT;94;2147483647;2147483647;-1,LEFT;82;2147483647;2147483647;-1,,1440,RIGHT,,1440,40,1
1439,1439,2,2730,990,2147483647,UP;86;2147483647;2147483647;-1,DOWN;62;2147483647;2147483647;-1,RIGHT;null,LEFT;62;2147483647;2147483647;-1,,1439,DOWN,,1439,50,1
1442,1442,2,2770,1006,2147483647,UP;null,DOWN;54;2147483647;2147483647;-1,RIGHT;null,LEFT;54;2147483647;2147483647;-1,,1442,LEFT,,1442,10,1
1444,1444,2,2780,1012,2147483647,UP;null,DOWN;null,RIGHT;114;2147483647;2147483647;20,LEFT;102;2147483647;2147483647;20,,1444,LEFT,,1444,0,1
1441,1441,2,2760,1002,2147483647,UP;null,DOWN;62;2147483647;2147483647;-1,RIGHT;null,LEFT;62;2147483647;2147483647;-1,,1441,LEFT,,1441,20,1
1445,1445,2,2780,1018,2147483647,UP;null,DOWN;54;2147483647;2147483647;40,RIGHT;null,LEFT;54;2147483647;2147483647;40,,1445,DOWN,,1445,0,1
1443,1443,2,2780,1010,2147483647,UP;111;2147483647;2147483647;-1,DOWN;94;2147483647;2147483647;-1,RIGHT;94;2147483647;2147483647;-1,LEFT;null,,1443,RIGHT,,1443,0,1
1449,1449,2,2780,1042,2147483647,UP;null,DOWN;54;2147483647;2147483647;32,RIGHT;null,LEFT;54;2147483647;2147483647;32,,1449,DOWN,,1449,0,1
1446,1446,2,2780,1030,2147483647,UP;78;2147483647;2147483647;40,DOWN;78;2147483647;2147483647;40,RIGHT;null,LEFT;78;2147483647;2147483647;40,,1446,DOWN,,1446,0,1
1447,1447,2,2780,1034,2147483647,UP;107;2147483647;2147483647;53,DOWN;83;2147483647;2147483647;53,RIGHT;null,LEFT;null,,1447,DOWN,,1447,0,1
1448,1448,2,2780,1038,2147483647,UP;134;2147483647;2147483647;40,DOWN;38;2147483647;2147483647;40,RIGHT;null,LEFT;38;2147483647;2147483647;40,,1448,DOWN,,1448,0,1
1453,1453,2,2780,1058,2147483647,UP;null,DOWN;83;2147483647;2147483647;45,RIGHT;83;2147483647;2147483647;45,LEFT;138;2147483647;2147483647;45,,1453,DOWN,,1453,0,1
1451,1451,2,2780,1050,2147483647,UP;null,DOWN;38;2147483647;2147483647;32,RIGHT;38;2147483647;2147483647;32,LEFT;null,,1451,RIGHT,,1451,0,1
1452,1452,2,2780,1054,2147483647,UP;null,DOWN;null,RIGHT;78;2147483647;2147483647;32,LEFT;54;2147483647;2147483647;32,,1452,LEFT,,1452,0,1
1450,1450,2,2780,1042,2147483647,UP;null,DOWN;78;2147483647;2147483647;40,RIGHT;null,LEFT;78;2147483647;2147483647;40,,1450,DOWN,,1450,0,1
1456,1456,2,2780,1070,2147483647,UP;null,DOWN;114;2147483647;2147483647;64,RIGHT;null,LEFT;103;2147483647;2147483647;64,,1456,DOWN,,1456,0,1
1457,1457,2,2780,1074,2147483647,UP;null,DOWN;50;2147483647;2147483647;16,RIGHT;50;2147483647;2147483647;16,LEFT;null,,1457,DOWN,,1457,0,1
1454,1454,2,2780,1066,2147483647,UP;null,DOWN;34;2147483647;2147483647;32,RIGHT;null,LEFT;34;2147483647;2147483647;32,,1454,DOWN,,1454,0,1
1455,1455,2,2780,1066,2147483647,UP;null,DOWN;82;2147483647;2147483647;32,RIGHT;82;2147483647;2147483647;32,LEFT;null,,1455,DOWN,,1455,0,1
1459,1459,2,2780,1086,2147483647,UP;null,DOWN;null,RIGHT;50;2147483647;2147483647;16,LEFT;46;2147483647;2147483647;16,,1459,RIGHT,,1459,0,1
1461,1461,2,2780,1090,2147483647,UP;null,DOWN;62;2147483647;2147483647;16,RIGHT;null,LEFT;62;2147483647;2147483647;16,,1461,DOWN,,1461,0,1
1458,1458,2,2780,1082,2147483647,UP;null,DOWN;null,RIGHT;106;2147483647;2147483647;64,LEFT;90;2147483647;2147483647;64,,1458,LEFT,,1458,0,1
1465,1465,2,2780,1102,2147483647,UP;null,DOWN;null,RIGHT;62;2147483647;2147483647;16,LEFT;62;2147483647;2147483647;16,,1465,RIGHT,,1465,0,1
1462,1462,2,2780,1094,2147483647,UP;null,DOWN;66;2147483647;2147483647;40,RIGHT;null,LEFT;66;2147483647;2147483647;40,,1462,DOWN,,1462,0,1
1460,1460,2,2780,1090,2147483647,UP;null,DOWN;null,RIGHT;14;2147483647;2147483647;40,LEFT;86;2147483647;2147483647;40,,1460,RIGHT,,1460,25,1
1464,1464,2,2780,1102,2147483647,UP;14;2147483647;2147483647;40,DOWN;null,RIGHT;14;2147483647;2147483647;40,LEFT;null,,1464,RIGHT,,1464,50,1
1463,1463,2,2780,1098,2147483647,UP;null,DOWN;46;2147483647;2147483647;16,RIGHT;46;2147483647;2147483647;16,LEFT;null,,1463,RIGHT,,1463,50,1
1471,1471,1,2830,1173,2147483647,UP;null,DOWN;null,RIGHT;72;2147483647;2147483647;-1,LEFT;84;2147483647;2147483647;-1,,1471,LEFT,,1471,80,1
1466,1466,2,2780,1110,2147483647,UP;null,DOWN;50;2147483647;2147483647;16,RIGHT;50;2147483647;2147483647;16,LEFT;null,,1466,DOWN,,1466,75,1
1468,1468,2,2780,1118,2147483647,UP;null,DOWN;null,RIGHT;90;2147483647;2147483647;32,LEFT;18;2147483647;2147483647;32,,1468,LEFT,,1468,75,1
1473,1473,1,2880,1193,2147483647,UP;null,DOWN;null,RIGHT;92;2147483647;2147483647;-1,LEFT;104;2147483647;2147483647;-1,,1473,LEFT,,1473,80,1
1472,1472,1,2880,1191,2147483647,UP;84;2147483647;2147483647;-1,DOWN;108;2147483647;2147483647;-1,RIGHT;null,LEFT;84;2147483647;2147483647;-1,,1472,UP,,1472,100,1
1470,1470,2,2780,1130,2147483647,UP;6;2147483647;2147483647;8,DOWN;null,RIGHT;null,LEFT;6;2147483647;2147483647;8,,1470,UP,,1470,100,1
1467,1467,2,2780,1114,2147483647,UP;null,DOWN;58;2147483647;2147483647;16,RIGHT;58;2147483647;2147483647;16,LEFT;null,,1467,RIGHT,,1467,100,1
1474,1474,1,2910,1203,2147483647,UP;null,DOWN;null,RIGHT;68;2147483647;2147483647;-1,LEFT;68;2147483647;2147483647;-1,,1474,RIGHT,,1474,90,1
1475,1475,1,2930,1211,2147483647,UP;72;2147483647;2147483647;-1,DOWN;96;2147483647;2147483647;-1,RIGHT;null,LEFT;72;2147483647;2147483647;-1,,1475,UP,,1475,70,1
1469,1469,2,2780,1126,2147483647,UP;null,DOWN;34;2147483647;2147483647;16,RIGHT;34;2147483647;2147483647;16,LEFT;null,,1469,DOWN,,1469,110,1
1478,1478,1,2980,1231,2147483647,UP;null,DOWN;null,RIGHT;68;2147483647;2147483647;-1,LEFT;12;2147483647;2147483647;-1,,1478,LEFT,,1478,20,1
1476,1476,1,2930,1213,2147483647,UP;null,DOWN;null,RIGHT;100;2147483647;2147483647;-1,LEFT;88;2147483647;2147483647;-1,,1476,LEFT,,1476,70,1
1477,1477,1,2960,1223,2147483647,UP;null,DOWN;null,RIGHT;48;2147483647;2147483647;-1,LEFT;48;2147483647;2147483647;-1,,1477,LEFT,,1477,40,1
1480,1480,1,2980,1233,2147483647,UP;null,DOWN;null,RIGHT;84;2147483647;2147483647;20,LEFT;68;2147483647;2147483647;20,,1480,LEFT,,1480,20,1
1479,1479,1,2980,1231,2147483647,UP;52;2147483647;2147483647;-1,DOWN;76;2147483647;2147483647;-1,RIGHT;null,LEFT;52;2147483647;2147483647;-1,,1479,LEFT,,1479,20,1
1481,1481,1,3000,1243,2147483647,UP;12;2147483647;2147483647;20,DOWN;null,RIGHT;null,LEFT;12;2147483647;2147483647;20,,1481,LEFT,,1481,0,1
1484,1484,1,3000,1255,2147483647,UP;12;2147483647;2147483647;4,DOWN;52;2147483647;2147483647;4,RIGHT;null,LEFT;12;2147483647;2147483647;4,,1484,UP,,1484,0,1
1485,1485,1,3000,1255,2147483647,UP;52;2147483647;2147483647;28,DOWN;76;2147483647;2147483647;28,RIGHT;null,LEFT;null,,1485,UP,,1485,0,1
1488,1488,1,3000,1267,2147483647,UP;44;2147483647;2147483647;20,DOWN;null,RIGHT;null,LEFT;44;2147483647;2147483647;20,,1488,UP,,1488,0,1
1482,1482,1,3000,1251,2147483647,UP;8;2147483647;2147483647;4,DOWN;null,RIGHT;8;2147483647;2147483647;4,LEFT;8;2147483647;2147483647;4,,1482,LEFT,,1482,0,1
1486,1486,1,3000,1263,2147483647,UP;null,DOWN;32;2147483647;2147483647;20,RIGHT;null,LEFT;32;2147483647;2147483647;20,,1486,LEFT,,1486,0,1
1483,1483,1,3000,1251,2147483647,UP;48;2147483647;2147483647;20,DOWN;72;2147483647;2147483647;20,RIGHT;null,LEFT;48;2147483647;2147483647;20,,1483,UP,,1483,0,1
1487,1487,1,3000,1263,2147483647,UP;null,DOWN;null,RIGHT;72;2147483647;2147483647;36,LEFT;48;2147483647;2147483647;36,,1487,LEFT,,1487,0,1
1489,1489,3,100,40,60,UP;null,DOWN;null,RIGHT;90;2147483647;2147483647;-1,LEFT;102;2147483647;2147483647;-1,,1489,RIGHT,,1489,70,1
1491,1491,3,150,60,60,UP;null,DOWN;null,RIGHT;102;2147483647;2147483647;-1,LEFT;90;2147483647;2147483647;-1,,1491,LEFT,,1491,70,1
1490,1490,3,140,58,62,UP;86;2147483647;2147483647;-1,DOWN;110;2147483647;2147483647;-1,RIGHT;86;2147483647;2147483647;-1,LEFT;null,,1490,UP,,1490,100,1
1492,1492,3,170,70,50,UP;null,DOWN;null,RIGHT;86;2147483647;2147483647;-1,LEFT;62;2147483647;2147483647;-1,,1492,LEFT,,1492,100,1
1494,1494,3,200,80,40,UP;null,DOWN;null,RIGHT;82;2147483647;2147483647;-1,LEFT;70;2147483647;2147483647;-1,,1494,LEFT,,1494,70,1
1493,1493,3,190,78,42,UP;54;2147483647;2147483647;-1,DOWN;78;2147483647;2147483647;-1,RIGHT;null,LEFT;54;2147483647;2147483647;-1,,1493,UP,,1493,100,1
1496,1496,3,240,98,30,UP;null,DOWN;null,RIGHT;90;2147483647;2147483647;-1,LEFT;42;2147483647;2147483647;-1,,1496,LEFT,,1496,60,1
1499,1499,3,270,110,18,UP;null,DOWN;42;2147483647;2147483647;28,RIGHT;null,LEFT;42;2147483647;2147483647;28,,1499,LEFT,,1499,110,1
1495,1495,3,220,90,30,UP;null,DOWN;null,RIGHT;50;2147483647;2147483647;-1,LEFT;30;2147483647;2147483647;-1,,1495,LEFT,,1495,180,1
1498,1498,3,250,100,28,UP;null,DOWN;null,RIGHT;102;2147483647;2147483647;20,LEFT;66;2147483647;2147483647;20,,1498,LEFT,,1498,150,1
1497,1497,3,240,98,30,UP;46;2147483647;2147483647;-1,DOWN;70;2147483647;2147483647;-1,RIGHT;null,LEFT;46;2147483647;2147483647;-1,,1497,UP,,1497,190,1
1501,1501,3,290,118,10,UP;26;2147483647;2147483647;16,DOWN;null,RIGHT;26;2147483647;2147483647;16,LEFT;26;2147483647;2147483647;16,,1501,UP,,1501,160,1
1500,1500,3,270,110,18,UP;null,DOWN;null,RIGHT;70;2147483647;2147483647;20,LEFT;46;2147483647;2147483647;20,,1500,LEFT,,1500,220,1
1502,1502,3,290,118,10,UP;66;2147483647;2147483647;20,DOWN;78;2147483647;2147483647;20,RIGHT;null,LEFT;66;2147483647;2147483647;20,,1502,UP,,1502,400,1
1503,1503,3,300,122,6,UP;42;2147483647;2147483647;16,DOWN;null,RIGHT;null,LEFT;42;2147483647;2147483647;16,,1503,LEFT,,1503,830,1
1504,1504,3,690,243,57,UP;null,DOWN;null,RIGHT;29;32;84;2147483647,LEFT;99;32;84;2147483647,,1504,RIGHT,,1504,1270,1
1505,1505,3,1140,261,39,UP;29;49;66;-1,DOWN;75;49;66;-1,RIGHT;29;49;66;-1,LEFT;null,,1505,RIGHT,,1505,850,1
1507,1507,3,1960,285,41,UP;53;61;42;-1,DOWN;75;61;42;-1,RIGHT;null,LEFT;null,,1507,UP,,1507,1670,1
1506,1506,3,1160,283,39,UP;null,DOWN;null,RIGHT;69;56;44;40,LEFT;83;56;44;40,,1506,RIGHT,,1506,2470,1
1512,1512,2,3730,357,47,UP;null,DOWN;null,RIGHT;143;2147483647;2147483647;-1,LEFT;131;2147483647;2147483647;-1,,1512,LEFT,,1512,80,1
1508,1508,3,1990,297,53,UP;53;61;30;-1,DOWN;null,RIGHT;53;61;30;-1,LEFT;null,,1508,UP,,1508,920,1
1514,1514,2,3780,377,67,UP;null,DOWN;null,RIGHT;123;2147483647;2147483647;-1,LEFT;111;2147483647;2147483647;-1,,1514,RIGHT,,1514,80,1
1513,1513,2,3780,375,65,UP;119;2147483647;2147483647;-1,DOWN;95;2147483647;2147483647;-1,RIGHT;null,LEFT;95;2147483647;2147483647;-1,,1513,DOWN,,1513,90,1
1510,1510,3,3630,313,67,UP;null,DOWN;null,RIGHT;75;2147483647;2147483647;-1,LEFT;51;2147483647;2147483647;-1,,1510,LEFT,,1510,125,1
1509,1509,3,2000,301,57,UP;35;29;26;-1,DOWN;93;29;26;-1,RIGHT;35;29;26;-1,LEFT;null,,1509,UP,,1509,940,1
1517,1517,2,3830,397,49,UP;null,DOWN;null,RIGHT;103;2147483647;2147483647;-1,LEFT;91;2147483647;2147483647;-1,,1517,LEFT,,1517,80,1
1515,1515,2,3810,387,59,UP;null,DOWN;71;2147483647;2147483647;-1,RIGHT;null,LEFT;71;2147483647;2147483647;-1,,1515,DOWN,,1515,120,1
1511,1511,3,3630,313,67,UP;null,DOWN;null,RIGHT;69;2147483647;2147483647;-1,LEFT;11;2147483647;2147483647;-1,,1511,LEFT,,1511,150,1
1516,1516,2,3830,395,51,UP;111;2147483647;2147483647;-1,DOWN;87;2147483647;2147483647;-1,RIGHT;87;2147483647;2147483647;-1,LEFT;null,,1516,DOWN,,1516,120,1
1518,1518,2,3860,407,39,UP;null,DOWN;81;2147483647;2147483647;-1,RIGHT;81;2147483647;2147483647;-1,LEFT;null,,1518,RIGHT,,1518,140,1
1519,1519,2,3870,411,35,UP;null,DOWN;49;2147483647;2147483647;-1,RIGHT;49;2147483647;2147483647;-1,LEFT;null,,1519,DOWN,,1519,170,1
1521,1521,2,3880,417,29,UP;null,DOWN;null,RIGHT;120;2147483647;2147483647;20,LEFT;95;2147483647;2147483647;20,,1521,LEFT,,1521,160,1
1520,1520,2,3880,415,31,UP;79;2147483647;2147483647;-1,DOWN;79;2147483647;2147483647;-1,RIGHT;null,LEFT;79;2147483647;2147483647;-1,,1520,DOWN,,1520,200,1
1524,1524,2,3930,435,11,UP;85;2147483647;2147483647;20,DOWN;85;2147483647;2147483647;20,RIGHT;null,LEFT;85;2147483647;2147483647;20,,1524,DOWN,,1524,170,1
1522,1522,2,3910,427,19,UP;null,DOWN;65;2147483647;2147483647;20,RIGHT;null,LEFT;65;2147483647;2147483647;20,,1522,LEFT,,1522,210,1
1523,1523,2,3930,435,11,UP;null,DOWN;49;2147483647;2147483647;56,RIGHT;null,LEFT;49;2147483647;2147483647;56,,1523,DOWN,,1523,190,1
