
17,17,3,55,700,275,29,57,UP;94;91;29;2147483647,DOWN;null,RIGHT;54;91;29;2147483647,LEFT;102;27;29;2147483647,,17,LEFT,,17,17,1
19,19,3,76,920,346,187,101,UP;null,DOWN;91;86;187;2147483647,RIGHT;null,LEFT;75;58;187;2147483647,,19,DOWN,,19,-4,1
18,18,3,85,760,299,5,35,UP;127;27;5;132,DOWN;null,RIGHT;null,LEFT;84;31;5;66,,18,UP,,18,35,1
20,20,3,64,980,370,163,85,UP;null,DOWN;111;112;163;2147483647,RIGHT;63;86;163;2147483647,LEFT;111;106;163;2147483647,,20,RIGHT,,20,-36,1
21,21,3,62,1000,380,153,95,UP;null,DOWN;85;16;153;2147483647,RIGHT;null,LEFT;61;47;153;2147483647,,21,DOWN,,21,3,1
14,14,3,99,470,243,61,70,UP;137;75;61;2147483647,DOWN;null,RIGHT;98;27;61;2147483647,LEFT;null,,14,UP,,14,65,1
23,23,3,98,1050,404,129,98,UP;null,DOWN;101;78;129;2147483647,RIGHT;97;16;129;2147483647,LEFT;121;95;129;2147483647,,23,RIGHT,,23,53,1
22,22,3,38,1040,396,137,94,UP;null,DOWN;null,RIGHT;37;47;137;2147483647,LEFT;41;47;137;2147483647,,22,LEFT,,22,8,1
24,24,3,80,1250,418,115,85,UP;87;62;115;2147483647,DOWN;79;112;115;2147483647,RIGHT;null,LEFT;null,,24,UP,,24,11,1
25,25,3,50,1250,420,113,83,UP;null,DOWN;49;64;113;2147483647,RIGHT;null,LEFT;97;67;113;2147483647,,25,DOWN,,25,250,1
28,28,3,30,1670,476,57,86,UP;null,DOWN;77;99;57;4,RIGHT;29;51;57;84,LEFT;null,,28,RIGHT,,28,250,1
27,27,3,34,1650,452,81,63,UP;null,DOWN;null,RIGHT;33;51;81;68,LEFT;89;27;81;68,,27,LEFT,,27,250,1
29,29,3,58,1670,476,57,86,UP;null,DOWN;57;27;57;32,RIGHT;null,LEFT;93;99;57;94,,29,DOWN,,29,250,1
26,26,3,100,1250,442,91,61,UP;99;44;91;2147483647,DOWN;null,RIGHT;117;99;91;2147483647,LEFT;null,,26,RIGHT,,26,250,1
31,31,1,152,2210,787,191,2147483647,UP;151;80;191;2147483647,DOWN;null,RIGHT;164;99;191;2147483647,LEFT;151;14;191;2147483647,,31,UP,,31,34,1
32,32,1,142,2230,797,181,2147483647,UP;161;4;181;2147483647,DOWN;null,RIGHT;154;104;181;2147483647,LEFT;141;19;181;2147483647,,32,RIGHT,,32,65,1
33,33,1,74,2310,829,149,2147483647,UP;97;38;149;2147483647,DOWN;73;99;149;2147483647,RIGHT;null,LEFT;null,,33,UP,,33,40,1
35,35,1,104,2330,835,143,2147483647,UP;137;78;143;2147483647,DOWN;null,RIGHT;null,LEFT;103;32;143;2147483647,,35,UP,,35,25,1
36,36,1,88,2360,847,131,2147483647,UP;127;66;131;2147483647,DOWN;87;104;131;2147483647,RIGHT;103;86;131;2147483647,LEFT;null,,36,UP,,36,7,1
37,37,1,86,2370,853,125,2147483647,UP;141;70;125;2147483647,DOWN;null,RIGHT;85;32;125;2147483647,LEFT;109;80;125;2147483647,,37,RIGHT,,37,4,1
30,30,1,110,2190,781,197,2147483647,UP;null,DOWN;null,RIGHT;109;47;197;2147483647,LEFT;133;99;197;2147483647,,30,RIGHT,,30,85,1
38,38,1,118,2390,859,119,2147483647,UP;131;70;119;2147483647,DOWN;null,RIGHT;117;54;119;2147483647,LEFT;null,,38,RIGHT,,38,28,1
34,34,1,74,2310,829,149,2147483647,UP;97;38;149;2147483647,DOWN;null,RIGHT;73;51;149;2147483647,LEFT;null,,34,RIGHT,,34,-12,1
39,39,1,77,2630,895,83,2147483647,UP;76;18;83;2147483647,DOWN;null,RIGHT;100;80;83;2147483647,LEFT;null,,39,UP,,39,-23,1
41,41,1,79,2630,909,69,2147483647,UP;133;98;69;2147483647,DOWN;78;4;69;2147483647,RIGHT;null,LEFT;null,,41,UP,,41,-19,1
40,40,1,34,2630,901,77,2147483647,UP;107;32;77;2147483647,DOWN;33;75;77;2147483647,RIGHT;null,LEFT;null,,40,UP,,40,-63,1
42,42,1,81,2630,919,59,2147483647,UP;123;4;59;2147483647,DOWN;null,RIGHT;null,LEFT;80;27;59;2147483647,,42,UP,,42,-7,1
43,43,1,82,2630,925,53,2147483647,UP;81;107;53;2147483647,DOWN;null,RIGHT;110;27;53;2147483647,LEFT;null,,43,RIGHT,,43,-6,1
47,47,1,97,2630,975,3,2147483647,UP;115;27;3;92,DOWN;96;75;3;58,RIGHT;null,LEFT;null,,47,UP,,47,25,1
44,44,1,90,2630,941,37,2147483647,UP;null,DOWN;null,RIGHT;89;68;37;60,LEFT;129;68;37;100,,44,RIGHT,,44,51,1
45,45,1,100,2630,951,27,2147483647,UP;null,DOWN;null,RIGHT;99;4;27;52,LEFT;128;58;27;92,,45,RIGHT,,45,56,1
46,46,1,98,2630,965,13,2147483647,UP;102;58;13;118,DOWN;101;80;13;54,RIGHT;97;84;13;78,LEFT;null,,46,UP,,46,59,1
48,48,1,88,2630,975,3,2147483647,UP;92;4;3;126,DOWN;100;75;3;64,RIGHT;87;84;3;88,LEFT;null,,48,UP,,48,44,1
51,51,3,100,230,168,175,92,UP;123;79;175;2147483647,DOWN;99;39;175;2147483647,RIGHT;null,LEFT;null,,51,UP,,51,-32,1
50,50,3,40,230,168,175,92,UP;87;44;175;2147483647,DOWN;null,RIGHT;null,LEFT;39;75;175;2147483647,,50,LEFT,,50,-47,1
53,53,3,4,290,192,151,100,UP;null,DOWN;3;132;151;2147483647,RIGHT;null,LEFT;75;75;151;2147483647,,53,LEFT,,53,-47,1
52,52,3,116,250,176,167,92,UP;152;75;167;2147483647,DOWN;115;67;167;2147483647,RIGHT;139;51;167;2147483647,LEFT;null,,52,RIGHT,,52,59,1
54,54,3,88,290,192,151,100,UP;143;111;151;2147483647,DOWN;null,RIGHT;87;80;151;2147483647,LEFT;135;55;151;2147483647,,54,UP,,54,8,1
49,49,3,120,210,160,183,100,UP;null,DOWN;119;67;183;2147483647,RIGHT;null,LEFT;148;67;183;2147483647,,49,LEFT,,49,-8,1
57,57,3,88,610,248,95,76,UP;92;75;95;42,DOWN;87;99;95;76,RIGHT;null,LEFT;null,,57,UP,,57,6,1
55,55,3,109,530,208,135,84,UP;119;55;135;2147483647,DOWN;null,RIGHT;null,LEFT;108;19;135;2147483647,,55,LEFT,,55,11,1
